  C    kerngamma    percentile  embs              n_fold    kerncoef0    cweights    e_context  clf    kerntype      kerndegree  feats
---  -----------  ------------  --------------  --------  -----------  ----------  -----------  -----  ----------  ------------  -------
  1            1             0  ['s50', 'g50']         5            1           1            0  svm    lin                    1
9.53674316406e-07	0.656842592823	0.0944580033646
1.90734863281e-06	0.661539050428	0.0974299611102
3.81469726562e-06	0.661539050428	0.0974299611102
7.62939453125e-06	0.661539050428	0.0974299611102
1.52587890625e-05	0.665564050318	0.100897378633
3.0517578125e-05	0.674222375821	0.108246631107
6.103515625e-05	0.738202429733	0.0821872056603
0.0001220703125	0.734926199799	0.0808511233356
0.000244140625	0.749697958754	0.0448376981095
0.00048828125	0.757659655563	0.0330120835102
0.0009765625	0.772124531665	0.0406454970481
0.001953125	0.795087541962	0.0520131833882
0.00390625	0.786452884856	0.0517385961963
0.0078125	0.773714222203	0.0711839937925
0.015625	0.772800101157	0.0716828427353
0.03125	0.759563523324	0.0966120817009
0.0625	0.763285750203	0.0969825700893
0.125	0.767576436613	0.0964382176772
0.25	0.745722016461	0.098348074781
0.5	0.732540593168	0.0940103133982
1.0	0.719690177712	0.100515162444
2.0	0.678713648046	0.129860677681
4.0	0.652657667377	0.139298342438
8.0	0.613362442039	0.171540636863
16.0	0.596843315474	0.184366767318
32.0	0.523506358163	0.171749242696
64.0	0.561886087165	0.2121010315
128.0	0.430544408904	0.206931208439


  C    kerngamma    percentile  embs              n_fold    kerncoef0    cweights    e_context  clf    kerntype      kerndegree  feats
---  -----------  ------------  --------------  --------  -----------  ----------  -----------  -----  ----------  ------------  -------
  1            1             0  ['s50', 'g50']         5            1           1            0  svm    lin                    1
9.53674316406e-07	0.48787708002	0.112950532317
1.90734863281e-06	0.487748626486	0.11304047731
3.81469726562e-06	0.487265808535	0.112693856088
7.62939453125e-06	0.511696798589	0.101003781898
1.52587890625e-05	0.547770278538	0.0950622800296
3.0517578125e-05	0.581164624816	0.0977259347203
6.103515625e-05	0.627268949099	0.0893762356769
0.0001220703125	0.657531229273	0.0893326894974
0.000244140625	0.664255484681	0.0902715705082
0.00048828125	0.669079991309	0.0919559999579
0.0009765625	0.6693560685	0.0993150146909
0.001953125	0.667276438408	0.0923363123764
0.00390625	0.661958921192	0.0846368302789
0.0078125	0.665656131174	0.0903478305184
0.015625	0.664029964741	0.0982180251782
0.03125	0.658684406072	0.106422412353
0.0625	0.664337918752	0.105065414489
0.125	0.673878663134	0.102734414049
0.25	0.667715201759	0.109109148685
0.5	0.672653349494	0.103223440664
1.0	0.669279534919	0.112383633673
2.0	0.66124993059	0.108643689151
4.0	0.626984935251	0.097328213785
8.0	0.567039544297	0.0946497893011
16.0	0.470900488145	0.0662475499548
32.0	0.41424995861	0.122948120988
64.0	0.329344461098	0.0588377037373
128.0	0.305937543862	0.120748323233


  C    kerngamma    percentile  embs              n_fold    kerncoef0    cweights    e_context  clf    kerntype      kerndegree  feats
---  -----------  ------------  --------------  --------  -----------  ----------  -----------  -----  ----------  ------------  -------
  1            1             0  ['s50', 'g50']         5            1           1            0  svm    lin                    1
9.53674316406e-07	0.579959130376	0.0651709348495
1.90734863281e-06	0.587270011374	0.0670286844338
3.81469726562e-06	0.60077084402	0.0532749955127
7.62939453125e-06	0.61637698296	0.0482768470284
1.52587890625e-05	0.650144888444	0.0407968183136
3.0517578125e-05	0.688362801453	0.0372358405349
6.103515625e-05	0.72195508095	0.0588826400917
0.0001220703125	0.739515350528	0.058981440689
0.000244140625	0.752572267184	0.0414423125251
0.00048828125	0.757490697421	0.0365860424308
0.0009765625	0.759102928589	0.0378078944708
0.001953125	0.761258572089	0.032487611106
0.00390625	0.762555485178	0.0361824696884
0.0078125	0.761490559317	0.0396420126631
0.015625	0.764326837401	0.0345147075461
0.03125	0.771323947786	0.0361986672036
0.0625	0.771885412577	0.0319171567919
0.125	0.777201588577	0.032773794952
0.25	0.771156999401	0.0311818251895
0.5	0.773396808738	0.0292872135249
1.0	0.770919181358	0.0367867920852
2.0	0.763228867706	0.0352036421539
4.0	0.723125462381	0.056425139202
8.0	0.641239374965	0.0387862684956
16.0	0.596929428387	0.102880613568
32.0	0.521760978944	0.0535822990004
64.0	0.387177486196	0.0754656428489
128.0	0.368177635046	0.149811005361


  C    kerngamma    percentile  embs              n_fold    kerncoef0    cweights    e_context  clf    kerntype      kerndegree  feats
---  -----------  ------------  --------------  --------  -----------  ----------  -----------  -----  ----------  ------------  -------
  1            1             0  ['s50', 'g50']         5            1           1            0  svm    lin                    1
9.53674316406e-07	0.585169783572	0.0526662910982
